id,name,score1,score2
3213,Student_3213,92,81
3214,Student_3214,60,75
3215,Student_3215,87,72
3216,Student_3216,75,77
3217,Student_3217,85,93
3218,Student_3218,51,89
3219,Student_3219,75,67
3220,Student_3220,64,67
3221,Student_3221,68,86
3222,Student_3222,54,77
3223,Student_3223,90,95
3224,Student_3224,84,71
3225,Student_3225,81,89
3226,Student_3226,96,50
3227,Student_3227,60,99
3228,Student_3228,99,81
3229,Student_3229,55,88
3230,Student_3230,90,84
3231,Student_3231,77,72
3232,Student_3232,63,56
3233,Student_3233,89,70
3234,Student_3234,61,88
3235,Student_3235,65,95
3236,Student_3236,63,93
3237,Student_3237,56,90
3238,Student_3238,76,61
3239,Student_3239,91,90
3240,Student_3240,67,87
3241,Student_3241,81,50
3242,Student_3242,76,80
3243,Student_3243,66,70
3244,Student_3244,81,88
3245,Student_3245,78,97
3246,Student_3246,57,63
3247,Student_3247,59,83
3248,Student_3248,65,91
3249,Student_3249,90,70
3250,Student_3250,59,82
3251,Student_3251,65,90
3252,Student_3252,61,80
3253,Student_3253,89,90
3254,Student_3254,53,94
3255,Student_3255,78,73
3256,Student_3256,67,100
3257,Student_3257,53,54
3258,Student_3258,82,83
3259,Student_3259,55,92
3260,Student_3260,95,77
3261,Student_3261,64,69
3262,Student_3262,60,82
3263,Student_3263,52,94
3264,Student_3264,59,86
3265,Student_3265,73,99
3266,Student_3266,57,66
3267,Student_3267,85,51
3268,Student_3268,53,61
3269,Student_3269,75,77
3270,Student_3270,91,81
3271,Student_3271,76,52
3272,Student_3272,91,100
3273,Student_3273,53,51
3274,Student_3274,55,54
3275,Student_3275,54,96
3276,Student_3276,50,75
3277,Student_3277,81,68
3278,Student_3278,69,86
3279,Student_3279,97,90
3280,Student_3280,67,98
3281,Student_3281,73,56
3282,Student_3282,97,91
3283,Student_3283,96,82
3284,Student_3284,61,70
3285,Student_3285,98,90
3286,Student_3286,59,64
3287,Student_3287,70,78
3288,Student_3288,54,99
3289,Student_3289,70,97
3290,Student_3290,93,74
3291,Student_3291,79,53
3292,Student_3292,79,69
3293,Student_3293,79,52
3294,Student_3294,85,84
3295,Student_3295,79,54
3296,Student_3296,97,97
3297,Student_3297,58,62
3298,Student_3298,84,81
3299,Student_3299,64,56
3300,Student_3300,95,75
3301,Student_3301,56,87
3302,Student_3302,81,100
3303,Student_3303,63,90
3304,Student_3304,55,80
3305,Student_3305,70,71
3306,Student_3306,99,52
3307,Student_3307,79,77
3308,Student_3308,58,74
3309,Student_3309,68,66
3310,Student_3310,58,51
3311,Student_3311,62,94
3312,Student_3312,88,80
3313,Student_3313,76,51
3314,Student_3314,63,92
3315,Student_3315,95,50
3316,Student_3316,100,65
3317,Student_3317,75,76
3318,Student_3318,70,69
3319,Student_3319,54,67
3320,Student_3320,55,65
3321,Student_3321,98,77
3322,Student_3322,72,50
3323,Student_3323,58,97
3324,Student_3324,62,95
3325,Student_3325,70,97
3326,Student_3326,88,87
3327,Student_3327,93,54
3328,Student_3328,50,92
3329,Student_3329,52,70
3330,Student_3330,77,62
3331,Student_3331,64,68
3332,Student_3332,53,54
3333,Student_3333,71,56
3334,Student_3334,85,88
3335,Student_3335,65,83
3336,Student_3336,58,80
3337,Student_3337,82,96
3338,Student_3338,98,63
3339,Student_3339,68,54
3340,Student_3340,59,87
3341,Student_3341,84,88
3342,Student_3342,72,54
3343,Student_3343,95,85
3344,Student_3344,84,72
3345,Student_3345,69,89
3346,Student_3346,85,83
3347,Student_3347,72,55
3348,Student_3348,58,91
3349,Student_3349,79,97
3350,Student_3350,92,66
3351,Student_3351,78,95
3352,Student_3352,64,68
3353,Student_3353,73,93
3354,Student_3354,56,75
3355,Student_3355,74,59
3356,Student_3356,76,62
3357,Student_3357,57,50
3358,Student_3358,72,83
3359,Student_3359,58,62
3360,Student_3360,72,56
3361,Student_3361,82,72
3362,Student_3362,54,87
3363,Student_3363,76,69
3364,Student_3364,97,88
3365,Student_3365,53,55
3366,Student_3366,99,91
3367,Student_3367,90,99
3368,Student_3368,93,51
3369,Student_3369,86,53
3370,Student_3370,86,69
3371,Student_3371,56,65
3372,Student_3372,88,74
3373,Student_3373,73,83
3374,Student_3374,92,72
3375,Student_3375,69,56
3376,Student_3376,79,92
3377,Student_3377,75,99
3378,Student_3378,75,54
3379,Student_3379,58,67
3380,Student_3380,55,90
3381,Student_3381,62,97
3382,Student_3382,77,64
3383,Student_3383,69,90
3384,Student_3384,69,52
3385,Student_3385,53,95
3386,Student_3386,55,77
3387,Student_3387,92,65
3388,Student_3388,59,90
3389,Student_3389,83,82
3390,Student_3390,72,97
3391,Student_3391,94,59
3392,Student_3392,60,95
3393,Student_3393,86,52
3394,Student_3394,61,68
3395,Student_3395,76,55
3396,Student_3396,97,90
3397,Student_3397,52,69
3398,Student_3398,95,90
3399,Student_3399,99,67
3400,Student_3400,79,91
3401,Student_3401,68,74
3402,Student_3402,79,58
3403,Student_3403,84,60
3404,Student_3404,66,100
3405,Student_3405,58,91
3406,Student_3406,60,89
3407,Student_3407,71,65
3408,Student_3408,58,79
3409,Student_3409,79,53
3410,Student_3410,64,99
3411,Student_3411,69,80
3412,Student_3412,97,97
3413,Student_3413,78,70
3414,Student_3414,65,78
3415,Student_3415,62,71
3416,Student_3416,54,97
3417,Student_3417,61,71
3418,Student_3418,64,99
3419,Student_3419,91,66
3420,Student_3420,56,61
3421,Student_3421,57,85
3422,Student_3422,75,60
3423,Student_3423,60,75
3424,Student_3424,85,70
3425,Student_3425,70,64
3426,Student_3426,86,95
3427,Student_3427,51,71
3428,Student_3428,76,82
3429,Student_3429,73,54
3430,Student_3430,73,87
3431,Student_3431,78,65
3432,Student_3432,79,51
3433,Student_3433,96,95
3434,Student_3434,77,83
3435,Student_3435,95,53
3436,Student_3436,83,74
3437,Student_3437,95,98
3438,Student_3438,97,88
3439,Student_3439,86,80
3440,Student_3440,73,91
3441,Student_3441,73,76
3442,Student_3442,99,53
3443,Student_3443,51,98
3444,Student_3444,52,71
3445,Student_3445,85,92
3446,Student_3446,75,91
3447,Student_3447,100,50
3448,Student_3448,92,94
3449,Student_3449,67,84
3450,Student_3450,69,92
3451,Student_3451,86,63
3452,Student_3452,79,80
3453,Student_3453,53,85
3454,Student_3454,62,90
3455,Student_3455,91,78
3456,Student_3456,67,60
3457,Student_3457,76,68
3458,Student_3458,58,78
3459,Student_3459,68,62
3460,Student_3460,99,92
3461,Student_3461,64,88
3462,Student_3462,92,63
3463,Student_3463,92,88
3464,Student_3464,90,58
3465,Student_3465,67,60
3466,Student_3466,83,98
3467,Student_3467,96,88
3468,Student_3468,69,56
3469,Student_3469,64,54
3470,Student_3470,99,65
3471,Student_3471,88,66
3472,Student_3472,67,88
3473,Student_3473,92,98
3474,Student_3474,98,76
3475,Student_3475,91,82
3476,Student_3476,51,62
3477,Student_3477,96,54
3478,Student_3478,51,52
3479,Student_3479,55,74
3480,Student_3480,90,53
3481,Student_3481,89,52
3482,Student_3482,55,67
3483,Student_3483,86,71
3484,Student_3484,50,99
3485,Student_3485,85,72
3486,Student_3486,96,88
3487,Student_3487,50,51
3488,Student_3488,67,78
3489,Student_3489,84,87
3490,Student_3490,94,52
3491,Student_3491,74,99
3492,Student_3492,73,95
3493,Student_3493,87,56
3494,Student_3494,82,89
3495,Student_3495,53,93
3496,Student_3496,90,53
3497,Student_3497,79,53
3498,Student_3498,94,52
3499,Student_3499,65,65
3500,Student_3500,69,98
3501,Student_3501,71,55
3502,Student_3502,79,74
3503,Student_3503,95,88
3504,Student_3504,96,54
3505,Student_3505,73,53
3506,Student_3506,92,68
3507,Student_3507,67,57
3508,Student_3508,80,94
3509,Student_3509,64,59
3510,Student_3510,81,70
3511,Student_3511,51,85
3512,Student_3512,58,97
3513,Student_3513,63,62
3514,Student_3514,82,83
3515,Student_3515,67,53
3516,Student_3516,67,51
3517,Student_3517,60,76
3518,Student_3518,79,72
3519,Student_3519,97,61
3520,Student_3520,97,82
3521,Student_3521,86,79
3522,Student_3522,98,89
3523,Student_3523,60,73
3524,Student_3524,87,86
3525,Student_3525,65,88
3526,Student_3526,58,80
3527,Student_3527,75,81
3528,Student_3528,64,66
3529,Student_3529,78,64
3530,Student_3530,56,93
3531,Student_3531,92,71
3532,Student_3532,62,90
3533,Student_3533,82,95
3534,Student_3534,67,56
3535,Student_3535,75,52
3536,Student_3536,85,79
3537,Student_3537,57,77
3538,Student_3538,79,79
3539,Student_3539,57,65
3540,Student_3540,83,54
3541,Student_3541,77,64
3542,Student_3542,96,91
3543,Student_3543,55,99
3544,Student_3544,92,93
3545,Student_3545,57,100
3546,Student_3546,100,60
3547,Student_3547,72,72
3548,Student_3548,60,73
3549,Student_3549,91,58
3550,Student_3550,77,82
3551,Student_3551,90,85
3552,Student_3552,84,60
3553,Student_3553,90,94
3554,Student_3554,75,60
3555,Student_3555,60,57
3556,Student_3556,82,67
3557,Student_3557,54,51
3558,Student_3558,73,89
3559,Student_3559,97,82
3560,Student_3560,81,65
3561,Student_3561,99,92
3562,Student_3562,81,60
3563,Student_3563,81,68
3564,Student_3564,50,74
3565,Student_3565,68,99
3566,Student_3566,55,54
3567,Student_3567,80,87
3568,Student_3568,50,70
3569,Student_3569,70,77
3570,Student_3570,67,59
3571,Student_3571,75,54
3572,Student_3572,54,65
3573,Student_3573,60,74
3574,Student_3574,86,53
3575,Student_3575,92,55
3576,Student_3576,90,74
3577,Student_3577,73,82
3578,Student_3578,95,96
3579,Student_3579,90,76
3580,Student_3580,82,73
3581,Student_3581,72,69
3582,Student_3582,68,58
3583,Student_3583,76,59
3584,Student_3584,60,62
3585,Student_3585,52,90
3586,Student_3586,95,66
3587,Student_3587,72,68
3588,Student_3588,54,51
3589,Student_3589,89,82
3590,Student_3590,61,79
3591,Student_3591,92,63
3592,Student_3592,50,71
3593,Student_3593,52,96
3594,Student_3594,92,91
3595,Student_3595,68,82
3596,Student_3596,95,89
3597,Student_3597,80,63
3598,Student_3598,84,58
3599,Student_3599,51,86
3600,Student_3600,60,76
3601,Student_3601,67,68
3602,Student_3602,79,79
3603,Student_3603,92,75
3604,Student_3604,87,50
3605,Student_3605,71,76
3606,Student_3606,59,53
3607,Student_3607,62,62
3608,Student_3608,82,66
3609,Student_3609,67,62
3610,Student_3610,97,92
3611,Student_3611,65,55
3612,Student_3612,94,58
3613,Student_3613,87,75
3614,Student_3614,90,67
3615,Student_3615,74,55
3616,Student_3616,87,50
3617,Student_3617,81,73
3618,Student_3618,65,89
3619,Student_3619,54,96
3620,Student_3620,58,61
3621,Student_3621,60,59
3622,Student_3622,63,94
3623,Student_3623,55,80
3624,Student_3624,89,89
3625,Student_3625,100,95
3626,Student_3626,57,83
3627,Student_3627,55,83
3628,Student_3628,91,82
3629,Student_3629,71,54
3630,Student_3630,58,82
3631,Student_3631,68,64
3632,Student_3632,54,79
3633,Student_3633,67,86
3634,Student_3634,74,79
3635,Student_3635,62,72
3636,Student_3636,50,73
3637,Student_3637,91,96
3638,Student_3638,97,61
3639,Student_3639,55,57
3640,Student_3640,75,68
3641,Student_3641,54,87
3642,Student_3642,74,78
3643,Student_3643,50,93
3644,Student_3644,80,56
3645,Student_3645,79,76
3646,Student_3646,89,64
3647,Student_3647,100,50
3648,Student_3648,56,88
3649,Student_3649,55,67
3650,Student_3650,58,76
3651,Student_3651,96,76
3652,Student_3652,87,60
3653,Student_3653,50,72
3654,Student_3654,97,71
3655,Student_3655,100,53
3656,Student_3656,85,58
3657,Student_3657,95,83
3658,Student_3658,85,90
3659,Student_3659,79,85
3660,Student_3660,84,75
3661,Student_3661,79,59
3662,Student_3662,88,94
3663,Student_3663,91,84
3664,Student_3664,100,52
3665,Student_3665,91,85
3666,Student_3666,61,68
3667,Student_3667,76,77
3668,Student_3668,89,53
3669,Student_3669,65,70
3670,Student_3670,77,52
3671,Student_3671,68,98
3672,Student_3672,99,59
3673,Student_3673,100,98
3674,Student_3674,92,93
3675,Student_3675,73,95
3676,Student_3676,89,51
3677,Student_3677,100,50
3678,Student_3678,80,60
3679,Student_3679,75,100
3680,Student_3680,73,87
3681,Student_3681,90,74
3682,Student_3682,81,63
3683,Student_3683,58,77
3684,Student_3684,91,90
3685,Student_3685,64,79
3686,Student_3686,63,59
3687,Student_3687,69,91
3688,Student_3688,50,60
3689,Student_3689,50,64
3690,Student_3690,80,88
3691,Student_3691,72,99
3692,Student_3692,92,70
3693,Student_3693,55,86
3694,Student_3694,89,71
3695,Student_3695,73,57
3696,Student_3696,98,70
3697,Student_3697,98,96
3698,Student_3698,97,92
3699,Student_3699,59,63
3700,Student_3700,51,91
3701,Student_3701,71,53
3702,Student_3702,78,87
3703,Student_3703,90,68
3704,Student_3704,82,82
3705,Student_3705,80,60
3706,Student_3706,75,56
3707,Student_3707,96,73
3708,Student_3708,89,85
3709,Student_3709,56,97
3710,Student_3710,94,96
3711,Student_3711,100,69
3712,Student_3712,80,77
3713,Student_3713,54,83
3714,Student_3714,57,75
3715,Student_3715,94,82
3716,Student_3716,59,58
3717,Student_3717,60,72
3718,Student_3718,57,66
3719,Student_3719,86,89
3720,Student_3720,75,90
3721,Student_3721,60,98
3722,Student_3722,81,85
3723,Student_3723,63,50
3724,Student_3724,77,75
3725,Student_3725,75,60
3726,Student_3726,94,72
3727,Student_3727,54,81
3728,Student_3728,66,98
3729,Student_3729,93,95
3730,Student_3730,94,91
3731,Student_3731,71,98
3732,Student_3732,73,50
3733,Student_3733,97,82
3734,Student_3734,56,88
3735,Student_3735,64,60
3736,Student_3736,74,73
3737,Student_3737,93,63
3738,Student_3738,52,100
3739,Student_3739,55,97
3740,Student_3740,60,74
3741,Student_3741,77,82
3742,Student_3742,67,86
3743,Student_3743,62,50
3744,Student_3744,69,98
3745,Student_3745,87,57
3746,Student_3746,77,52
3747,Student_3747,75,71
3748,Student_3748,79,51
3749,Student_3749,79,70
3750,Student_3750,72,50
3751,Student_3751,56,73
3752,Student_3752,52,54
3753,Student_3753,88,73
3754,Student_3754,88,97
3755,Student_3755,80,60
3756,Student_3756,97,95
3757,Student_3757,66,88
3758,Student_3758,63,100
3759,Student_3759,86,100
3760,Student_3760,52,74
3761,Student_3761,91,94
3762,Student_3762,66,59
3763,Student_3763,56,60
3764,Student_3764,55,80
3765,Student_3765,79,99
3766,Student_3766,50,87
3767,Student_3767,77,57
3768,Student_3768,94,90
3769,Student_3769,87,72
3770,Student_3770,70,84
3771,Student_3771,79,53
3772,Student_3772,69,69
3773,Student_3773,73,92
3774,Student_3774,50,56
3775,Student_3775,66,55
3776,Student_3776,85,67
3777,Student_3777,92,85
3778,Student_3778,90,67
3779,Student_3779,84,54
3780,Student_3780,67,84
3781,Student_3781,98,95
3782,Student_3782,90,99
3783,Student_3783,54,52
3784,Student_3784,51,67
3785,Student_3785,52,89
3786,Student_3786,83,65
3787,Student_3787,77,84
3788,Student_3788,96,58
3789,Student_3789,54,57
3790,Student_3790,61,88
3791,Student_3791,77,73
3792,Student_3792,55,59
3793,Student_3793,93,90
3794,Student_3794,61,62
3795,Student_3795,70,50
3796,Student_3796,55,53
3797,Student_3797,72,68
3798,Student_3798,80,72
3799,Student_3799,57,62
3800,Student_3800,76,80
3801,Student_3801,70,74
3802,Student_3802,79,77
3803,Student_3803,89,98
3804,Student_3804,61,86
3805,Student_3805,85,96
3806,Student_3806,52,96
3807,Student_3807,100,80
3808,Student_3808,55,93
3809,Student_3809,73,77
3810,Student_3810,95,62
3811,Student_3811,82,68
3812,Student_3812,97,92
3813,Student_3813,90,93
3814,Student_3814,57,82
3815,Student_3815,69,72
3816,Student_3816,86,98
3817,Student_3817,93,90
3818,Student_3818,78,82
3819,Student_3819,91,98
3820,Student_3820,76,96
3821,Student_3821,65,79
3822,Student_3822,76,87
3823,Student_3823,96,68
3824,Student_3824,91,80
3825,Student_3825,99,90
3826,Student_3826,96,89
3827,Student_3827,97,70
3828,Student_3828,96,76
3829,Student_3829,81,92
3830,Student_3830,75,57
3831,Student_3831,75,82
3832,Student_3832,95,53
3833,Student_3833,82,96
3834,Student_3834,97,74
3835,Student_3835,96,97
3836,Student_3836,56,84
3837,Student_3837,66,79
3838,Student_3838,95,99
3839,Student_3839,95,57
3840,Student_3840,100,50
3841,Student_3841,65,87
3842,Student_3842,70,87
3843,Student_3843,76,64
3844,Student_3844,53,87
3845,Student_3845,91,69
3846,Student_3846,63,75
3847,Student_3847,78,78
3848,Student_3848,74,94
3849,Student_3849,92,71
3850,Student_3850,76,56
3851,Student_3851,73,66
3852,Student_3852,72,95
3853,Student_3853,71,71
3854,Student_3854,57,60
3855,Student_3855,69,94
3856,Student_3856,86,64
3857,Student_3857,80,89
3858,Student_3858,85,63
3859,Student_3859,69,74
3860,Student_3860,70,65
3861,Student_3861,78,61
3862,Student_3862,65,72
3863,Student_3863,72,72
3864,Student_3864,81,82
3865,Student_3865,85,51
3866,Student_3866,86,50
3867,Student_3867,57,89
3868,Student_3868,92,93
3869,Student_3869,70,77
3870,Student_3870,64,52
3871,Student_3871,86,82
3872,Student_3872,87,58
3873,Student_3873,73,51
3874,Student_3874,62,76
3875,Student_3875,89,63
3876,Student_3876,75,67
3877,Student_3877,80,99
3878,Student_3878,51,62
3879,Student_3879,77,77
3880,Student_3880,81,52
3881,Student_3881,93,50
3882,Student_3882,71,77
3883,Student_3883,73,95
3884,Student_3884,90,50
3885,Student_3885,52,70
3886,Student_3886,87,91
3887,Student_3887,90,50
3888,Student_3888,63,73
3889,Student_3889,89,83
3890,Student_3890,76,97
3891,Student_3891,80,70
3892,Student_3892,59,76
3893,Student_3893,73,61
3894,Student_3894,72,60
3895,Student_3895,74,85
3896,Student_3896,51,81
3897,Student_3897,76,76
3898,Student_3898,53,70
3899,Student_3899,90,68
3900,Student_3900,73,70
3901,Student_3901,62,55
3902,Student_3902,55,74
3903,Student_3903,57,55
3904,Student_3904,89,51
3905,Student_3905,61,85
3906,Student_3906,58,85
3907,Student_3907,73,88
3908,Student_3908,87,55
3909,Student_3909,83,74
3910,Student_3910,78,98
3911,Student_3911,96,91
3912,Student_3912,53,86
3913,Student_3913,76,83
3914,Student_3914,56,83
3915,Student_3915,53,86
3916,Student_3916,52,51
3917,Student_3917,86,78
3918,Student_3918,82,73
3919,Student_3919,65,52
3920,Student_3920,96,62
3921,Student_3921,81,55
3922,Student_3922,95,80
3923,Student_3923,50,82
3924,Student_3924,56,68
3925,Student_3925,80,71
3926,Student_3926,86,76
3927,Student_3927,84,73
3928,Student_3928,70,72
3929,Student_3929,88,71
3930,Student_3930,61,68
3931,Student_3931,81,65
3932,Student_3932,57,69
3933,Student_3933,66,77
3934,Student_3934,68,80
3935,Student_3935,98,73
3936,Student_3936,54,93
3937,Student_3937,77,51
3938,Student_3938,50,58
3939,Student_3939,53,67
3940,Student_3940,54,88
3941,Student_3941,95,52
3942,Student_3942,54,80
3943,Student_3943,76,97
3944,Student_3944,100,55
3945,Student_3945,73,78
3946,Student_3946,51,86
3947,Student_3947,74,66
3948,Student_3948,88,57
3949,Student_3949,58,52
3950,Student_3950,66,58
3951,Student_3951,97,63
3952,Student_3952,55,64
3953,Student_3953,78,91
3954,Student_3954,53,82
3955,Student_3955,98,72
3956,Student_3956,65,89
3957,Student_3957,61,67
3958,Student_3958,80,100
3959,Student_3959,76,79
3960,Student_3960,60,97
3961,Student_3961,80,67
3962,Student_3962,53,83
3963,Student_3963,65,51
3964,Student_3964,93,75
3965,Student_3965,51,50
3966,Student_3966,73,78
3967,Student_3967,66,93
3968,Student_3968,86,75
3969,Student_3969,82,66
3970,Student_3970,70,95
3971,Student_3971,52,60
3972,Student_3972,55,73
3973,Student_3973,99,74
3974,Student_3974,76,87
3975,Student_3975,82,91
3976,Student_3976,75,80
3977,Student_3977,81,58
3978,Student_3978,67,62
3979,Student_3979,90,89
3980,Student_3980,76,95
3981,Student_3981,84,93
3982,Student_3982,79,86
3983,Student_3983,50,86
3984,Student_3984,58,98
3985,Student_3985,74,93
3986,Student_3986,53,76
3987,Student_3987,88,80
3988,Student_3988,80,51
3989,Student_3989,52,99
3990,Student_3990,86,59
3991,Student_3991,64,82
3992,Student_3992,92,72
3993,Student_3993,75,69
3994,Student_3994,70,90
3995,Student_3995,95,79
3996,Student_3996,69,61
3997,Student_3997,98,59
3998,Student_3998,89,68
3999,Student_3999,52,54
4000,Student_4000,100,75
4001,Student_4001,100,55
4002,Student_4002,56,87
4003,Student_4003,78,78
4004,Student_4004,64,71
4005,Student_4005,55,87
4006,Student_4006,59,70
4007,Student_4007,53,61
4008,Student_4008,67,68
4009,Student_4009,90,76
